,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1058,036120,KR7036120004,서울평가정보,KOSDAQ,중견기업부,2115,2,-25,-1.17,2150,2155,2100,325893,693253615,75082500000,35500000,KSQ
1059,317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,4290,2,-35,-0.81,4320,4325,4235,15074,64590160,75053043780,17494882,KSQ
1060,049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2385,1,55,2.36,2345,2385,2330,317214,751739693,74942383455,31422383,KSQ
1061,024910,KR7024910002,경창산업,KOSDAQ,우량기업부,2090,1,45,2.2,2030,2115,2030,362188,755923217,74861720450,35819005,KSQ
1062,0010V0,KR70010V0005,제이피아이헬스케어,KOSDAQ,벤처기업부,14650,3,0,0.0,14680,14860,14460,61199,895776205,74794110000,5105400,KSQ
1063,950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),3870,2,-40,-1.02,3900,3945,3855,32680,126897825,74443525110,19236053,KSQ
1064,317850,KR7317850006,대모,KOSDAQ,벤처기업부,8890,2,-90,-1.0,8970,9000,8810,120023,1067006580,74004093800,8324420,KSQ
1065,196300,KR7196300008,HLB펩,KOSDAQ,관리종목(소속부없음),7930,2,-160,-1.98,8090,8090,7710,10040,79336730,73696646140,9293398,KSQ
1066,479960,KR7479960007,위너스,KOSDAQ,중견기업부,10730,1,10,0.09,11000,11000,10680,14758,159515790,73511230000,6851000,KSQ
1067,039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,2720,3,0,0.0,2760,2760,2710,202654,552712819,73384522880,26979604,KSQ
1068,069540,KR7069540003,빛과전자,KOSDAQ,중견기업부,1200,1,85,7.62,1116,1300,1116,9499855,11601824234,73188183600,60990153,KSQ
1069,060310,KR7060310000,3S,KOSDAQ,벤처기업부,1379,1,20,1.47,1361,1393,1359,294724,405762088,73168416160,53059040,KSQ
1070,036670,KR7036670008,삼양케이씨아이,KOSDAQ,우량기업부,6490,1,10,0.15,6520,6560,6440,21685,140810350,73142300000,11270000,KSQ
1071,068330,KR7068330000,일신바이오,KOSDAQ,중견기업부,1652,1,32,1.98,1630,1655,1600,302219,493598210,73045063280,44216140,KSQ
1072,007370,KR7007370000,진양제약,KOSDAQ,우량기업부,5150,3,0,0.0,5150,5210,5110,59556,307734250,72793123050,14134587,KSQ
1073,199550,KR7199550005,레이저옵텍,KOSDAQ,벤처기업부,5930,1,50,0.85,5880,6100,5750,44138,262607320,72736140630,12265791,KSQ
1074,010470,KR7010470003,오리콤,KOSDAQ,우량기업부,6070,2,-40,-0.65,6110,6120,6050,39210,238588185,72688553500,11975050,KSQ
1075,092300,KR7092300003,현우산업,KOSDAQ,우량기업부,3825,1,115,3.1,3725,3905,3675,126233,480395915,72625592475,18987083,KSQ
1076,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4620,1,40,0.87,4600,4620,4585,15083,69467683,72547351800,15702890,KSQ
1077,080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,7370,1,50,0.68,7500,7500,7240,5744,42296290,72484473270,9835071,KSQ
1078,222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,3500,2,-75,-2.1,3575,3575,3480,36021,126242200,72198000000,20628000,KSQ
1079,192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,10210,2,-40,-0.39,10300,10350,10170,34667,355541525,72155346250,7067125,KSQ
1080,318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,7700,2,-170,-2.16,7870,8060,7700,67054,522635770,71927247700,9341201,KSQ
1081,234920,KR7234920007,자이글,KOSDAQ,관리종목(소속부없음),5310,0,0,0.0,0,0,0,0,0,71849132100,13530910,KSQ
1082,307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,1205,2,-61,-4.82,1254,1258,1200,411364,503804132,71775235755,59564511,KSQ
1083,019540,KR7019540004,일지테크,KOSDAQ,우량기업부,5300,1,90,1.73,5280,5420,5220,228542,1209646570,71621550000,13513500,KSQ
1084,100030,KR7100030006,인지소프트,KOSDAQ,벤처기업부,21800,2,-250,-1.13,22450,22450,21700,14266,312215225,71584965200,3283714,KSQ
1085,407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,4890,2,-15,-0.31,4930,4965,4860,150740,741964096,71562871260,14634534,KSQ
1086,277070,KR7277070009,린드먼아시아,KOSDAQ,중견기업부,5220,3,0,0.0,5220,5240,5130,14006,72897270,71472240000,13692000,KSQ
1087,460870,KR7460870009,에스엠씨지,KOSDAQ,벤처기업부,3580,1,5,0.14,3610,3775,3580,382194,1399422378,71414928320,19948304,KSQ
1088,089790,KR7089790000,제이티,KOSDAQ,벤처기업부,6920,1,80,1.17,6880,7240,6835,417510,2922701285,71383349960,10315513,KSQ
1089,162300,KR7162300008,신스틸,KOSDAQ,우량기업부,1720,1,10,0.58,1715,1728,1704,35910,61553939,71330777040,41471382,KSQ
1090,016600,KR7016600009,큐캐피탈,KOSDAQ,벤처기업부,400,1,30,8.11,370,447,369,34618443,14393772336,71298844800,178247112,KSQ
1091,419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,6670,2,-80,-1.19,6750,6870,6530,143495,955307740,71269863790,10685137,KSQ
1092,010280,KR7010280006,아이티센엔텍,KOSDAQ,중견기업부,1094,1,17,1.58,1077,1127,1076,625228,687909182,71245421884,65123786,KSQ
1093,261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,2650,1,25,0.95,2615,2665,2585,103782,271977722,71192901900,26865246,KSQ
1094,014190,KR7014190003,원익큐브,KOSDAQ,우량기업부,2010,2,-20,-0.99,2055,2085,1996,541557,1099755908,71153811060,35399906,KSQ
1095,332370,KR7332370006,아이디피,KOSDAQ,중견기업부,5330,1,40,0.76,5290,5350,5220,9145,48452310,70748959580,13273726,KSQ
1096,413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,9800,2,-140,-1.41,9930,9930,9660,54214,530168665,70628012000,7206940,KSQ
1097,222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,5220,1,20,0.38,5210,5300,5180,8819,46031290,70439708340,13494197,KSQ
1098,302430,KR7302430004,이노메트리,KOSDAQ,벤처기업부,7120,2,-70,-0.97,7210,7310,7100,66765,479947600,70012440960,9833208,KSQ
1099,033170,KR7033170002,시그네틱스,KOSDAQ,중견기업부,816,2,-4,-0.49,820,837,802,507901,414101227,69954308304,85728319,KSQ
1100,049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3560,1,50,1.42,3510,3660,3475,49719,175629347,69798346120,19606277,KSQ
1101,042940,KR7042940007,상지건설,KOSDAQ,중견기업부,10200,2,-60,-0.58,10300,10480,10170,185334,1902513025,69652862400,6828712,KSQ
1102,073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,69571715580,106378770,KSQ
1103,424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,11750,3,0,0.0,11970,12490,11620,63992,759650920,69546957500,5918890,KSQ
1104,303360,KR7303360002,프로티아,KOSDAQ,기술성장기업부,5390,1,30,0.56,5360,5480,5210,41842,221830820,69408188850,12877215,KSQ
1105,095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,4825,2,-10,-0.21,4945,4945,4760,31533,151657150,69346858950,14372406,KSQ
1106,067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,5680,1,90,1.61,5590,5710,5500,19490,109214570,69259392400,12193555,KSQ
1107,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,7610,2,-60,-0.78,7670,7700,7580,14479,110303615,69251000000,9100000,KSQ
1108,288620,KR7288620008,에스퓨얼셀,KOSDAQ,벤처기업부,9920,2,-80,-0.8,10020,10160,9900,61713,614939825,69234814720,6979316,KSQ
1109,246960,KR7246960009,SCL사이언스,KOSDAQ,기술성장기업부,2035,2,-80,-3.78,2115,2115,2030,49920,102845817,69224690645,34017047,KSQ
1110,145170,KR7145170007,노브랜드,KOSDAQ,중견기업부,4080,1,30,0.74,4100,4140,4025,63485,260034804,68986292400,16908405,KSQ
1111,053270,KR7053270005,구영테크,KOSDAQ,우량기업부,2510,1,30,1.21,2500,2555,2475,283275,709503700,68800116550,27410405,KSQ
1112,403490,KR7403490006,우듬지팜,KOSDAQ,벤처기업부,1493,1,9,0.61,1476,1510,1461,284180,421737390,68577168752,45932464,KSQ
1113,351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,8270,2,-70,-0.84,8340,8480,8230,41582,346543800,68546060400,8288520,KSQ
1114,037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,807,1,5,0.62,821,821,794,384787,310153972,68149147833,84447519,KSQ
1115,015710,KR7015710007,코콤,KOSDAQ,중견기업부,3880,2,-65,-1.65,3970,4000,3860,293150,1150163388,68018340000,17530500,KSQ
1116,122310,KR7122310006,제노레이,KOSDAQ,우량기업부,4665,1,75,1.63,4600,4685,4550,38477,177591966,67893682260,14553844,KSQ
1117,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2085,1,50,2.46,2035,2105,2025,405044,840364191,67872715185,32552861,KSQ
1118,052790,KR7052790003,액토즈소프트,KOSDAQ,중견기업부,5990,2,-10,-0.17,6000,6090,5930,23070,138211720,67870521620,11330638,KSQ
1119,033830,KR7033830001,티비씨,KOSDAQ,중견기업부,678,1,14,2.11,664,680,662,252738,169216584,67800000000,100000000,KSQ
1120,320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,2060,1,142,7.4,1949,2095,1881,493859,996302261,67768281440,32897224,KSQ
1121,347860,KR7347860009,알체라,KOSDAQ,벤처기업부,1750,2,-24,-1.35,1775,1805,1720,450133,789109777,67744181750,38710961,KSQ
1122,384470,KR7384470001,코어라인소프트,KOSDAQ,기술성장기업부,3770,2,-75,-1.95,3840,3900,3755,125056,475510345,67659028840,17946692,KSQ
1123,039420,KR7039420005,케이엘넷,KOSDAQ,중견기업부,2800,1,35,1.27,2780,2820,2765,66388,185858615,67633244000,24154730,KSQ
1124,122350,KR7122350002,삼기,KOSDAQ,중견기업부,1763,1,2,0.11,1761,1809,1733,290921,513611709,67592411564,38339428,KSQ
1125,038680,KR7038680005,에스넷,KOSDAQ,우량기업부,3390,2,-65,-1.88,3480,3545,3385,57199,197030060,67503856380,19912642,KSQ
1126,072470,KR7072470008,우리산업홀딩스,KOSDAQ,중견기업부,3560,1,60,1.71,3505,3600,3505,57213,203640881,67238933960,18887341,KSQ
1127,198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1102,3,0,0.0,1102,1113,1083,86887,95053871,67146949392,60931896,KSQ
1128,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1384,1,61,4.61,1337,1386,1337,541596,740268041,66888116576,48329564,KSQ
1129,037330,KR7037330008,인지디스플레,KOSDAQ,우량기업부,1520,1,11,0.73,1509,1524,1488,101866,153259983,66705540480,43885224,KSQ
1130,043910,KR7043910009,자연과환경,KOSDAQ,벤처기업부,588,1,21,3.7,582,615,582,1591125,942853794,66674176716,113391457,KSQ
1131,333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,6310,2,-90,-1.41,6480,6480,6300,19719,125222875,66610530640,10556344,KSQ
1132,261200,KR7261200000,덴티스,KOSDAQ,우량기업부,4205,1,70,1.69,4135,4295,4110,33407,140533769,66479788500,15809700,KSQ
1133,373160,KR7373160001,데이원컴퍼니,KOSDAQ,기술성장기업부,4815,1,300,6.64,4530,5710,4530,1060531,5490136255,66472129485,13805219,KSQ
1134,023440,KR7023440001,제이스코홀딩스,KOSDAQ,중견기업부,750,3,0,0.0,752,786,730,490278,371252663,66462033000,88616044,KSQ
1135,311390,KR7311390009,네오크레마,KOSDAQ,벤처기업부,5230,1,245,4.91,4990,5450,4990,719276,3827402525,66179316470,12653789,KSQ
1136,393970,KR7393970009,대진첨단소재,KOSDAQ,벤처기업부,3695,2,-35,-0.94,3755,3810,3595,398822,1473770130,65921829900,17840820,KSQ
1137,222420,KR7222420002,쎄노텍,KOSDAQ,벤처기업부,1362,2,-60,-4.22,1414,1444,1357,1231696,1710040815,65772723360,48291280,KSQ
1138,476080,KR7476080007,M83,KOSDAQ,중견기업부,8140,1,30,0.37,8130,8280,8080,23090,188223095,65714220000,8073000,KSQ
1139,065530,KR7065530008,와이어블,KOSDAQ,중견기업부,1362,1,7,0.52,1355,1365,1350,74318,101006813,65156389758,47838759,KSQ
1140,218150,KR7218150001,미래생명자원,KOSDAQ,벤처기업부,3180,1,20,0.63,3190,3255,3130,370170,1183977762,64922250360,20415802,KSQ
1141,122690,KR7122690001,서진오토모티브,KOSDAQ,우량기업부,2810,1,55,2.0,2755,2875,2730,196012,546491665,64852456460,23079166,KSQ
1142,061040,KR7061040002,알에프텍,KOSDAQ,중견기업부,2020,1,249,14.06,1771,2040,1768,919976,1787833028,64820303180,32089259,KSQ
1143,066980,KR7066980004,한성크린텍,KOSDAQ,중견기업부,1243,2,-4,-0.32,1256,1256,1230,244343,303293131,64555360375,51935125,KSQ
1144,196450,KR7196450001,코아시아씨엠,KOSDAQ,중견기업부,1417,1,138,10.79,1330,1500,1330,787034,1126953516,64217847694,45319582,KSQ
1145,241840,KR7241840008,에이스토리,KOSDAQ,중견기업부,6730,2,-100,-1.46,6800,6870,6720,49531,334471800,64204159620,9539994,KSQ
1146,127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,5420,1,40,0.74,5340,5470,5290,12236,65587670,64176507280,11840684,KSQ
1147,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,10040,2,-580,-5.46,10780,10940,9840,281819,2881514050,64135520000,6388000,KSQ
1148,053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,3375,1,55,1.66,3320,3400,3320,112957,379840935,64066892625,18982783,KSQ
1149,046310,KR7046310009,백금T&A,KOSDAQ,우량기업부,3900,1,65,1.69,3870,3940,3855,112341,437557730,64032699900,16418641,KSQ
1150,046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1461,1,23,1.6,1445,1508,1423,697086,1023493422,64028323539,43824999,KSQ
1151,005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,6390,1,60,0.95,6380,6430,6330,49177,313785510,63900000000,10000000,KSQ
1152,419120,KR7419120001,산돌,KOSDAQ,중견기업부,4325,1,50,1.17,4310,4410,4305,156253,679556895,63656915650,14718362,KSQ
1153,238120,KR7238120000,얼라인드,KOSDAQ,기술성장기업부,4420,1,330,8.07,4095,4495,4095,185657,803668315,63554720320,14378896,KSQ
1154,090410,KR7090410002,덕신이피씨,KOSDAQ,우량기업부,1375,1,16,1.18,1365,1385,1339,635275,870316033,63365630625,46084095,KSQ
1155,010240,KR7010240000,흥국,KOSDAQ,우량기업부,5410,2,-30,-0.55,5440,5460,5370,42763,231276610,63329460000,11706000,KSQ
1156,050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,9330,1,50,0.54,9280,9370,9280,13066,121612415,62986830000,6751000,KSQ
1157,471820,KR7471820001,셀로맥스사이언스,KOSDAQ,벤처기업부,5420,3,0,0.0,5510,5580,5390,46846,256465355,62770120260,11581203,KSQ
1158,032860,KR7032860009,더라미,KOSDAQ,중견기업부,1553,2,-38,-2.39,1566,1596,1532,323241,500721585,62734775239,40395863,KSQ
1159,219420,KR7219420007,링크제니시스,KOSDAQ,기술성장기업부,5460,1,10,0.18,5500,5570,5400,66435,363959450,62623508220,11469507,KSQ
1160,037440,KR7037440005,희림,KOSDAQ,우량기업부,4490,2,-70,-1.54,4555,4600,4460,75083,338275620,62511912750,13922475,KSQ
1161,004780,KR7004780003,대륙제관,KOSDAQ,우량기업부,3930,1,30,0.77,3945,3945,3900,26369,103573472,62499572070,15903199,KSQ
1162,007720,KR7007720006,소노스퀘어,KOSDAQ,중견기업부,620,1,4,0.65,616,630,616,162027,100798159,62496279000,100800450,KSQ
1163,033200,KR7033200007,모아텍,KOSDAQ,투자주의환기종목(소속부없음),4360,1,500,12.95,4190,4500,3895,209034,889825943,62483966600,14331185,KSQ
1164,072770,KR7072770001,멤레이비티,KOSDAQ,중견기업부,752,1,4,0.53,789,789,732,399454,297113328,62434195392,83024196,KSQ
1165,128540,KR7128540002,에코캡,KOSDAQ,우량기업부,2335,1,70,3.09,2265,2430,2265,364831,855835286,62322224100,26690460,KSQ
1166,177900,KR7177900008,쓰리에이로직스,KOSDAQ,기술성장기업부,6500,2,-60,-0.91,6590,6750,6450,94265,617482100,62301200000,9584800,KSQ
1167,452160,KR7452160005,제이엔비,KOSDAQ,중견기업부,6470,2,-20,-0.31,6500,6630,6460,18486,120411910,62225399690,9617527,KSQ
1168,037760,KR7037760006,쎄니트,KOSDAQ,우량기업부,1836,2,-12,-0.65,1848,1848,1826,3690,6762733,62117242956,33832921,KSQ
1169,440290,KR7440290005,HB인베스트먼트,KOSDAQ,중견기업부,2250,1,10,0.45,2245,2290,2230,170066,385005533,61889467500,27506430,KSQ
1170,273060,KR7273060004,와이즈버즈,KOSDAQ,중견기업부,1224,1,2,0.16,1222,1252,1210,161867,198928390,61762528368,50459582,KSQ
1171,263690,KR7263690000,디알젬,KOSDAQ,우량기업부,5450,1,30,0.55,5420,5500,5360,25694,139237495,61724574500,11325610,KSQ
1172,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1061,1,55,5.47,1010,1069,994,139688,144430815,61534893392,57997072,KSQ
1173,100660,KR7100660000,서암기계공업,KOSDAQ,중견기업부,4880,3,0,0.0,4880,4940,4795,90363,439604865,61488000000,12600000,KSQ
1174,001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,2530,1,35,1.4,2470,2550,2440,310442,778295026,61422176200,24277540,KSQ
1175,088910,KR7088910005,동우팜투테이블,KOSDAQ,우량기업부,2375,3,0,0.0,2450,2475,2345,273452,658646939,61350439500,25831764,KSQ
1176,294090,KR7294090006,이오플로우,KOSDAQ,관리종목(소속부없음),1490,0,0,0.0,0,0,0,0,0,61207866450,41079105,KSQ
1177,290660,KR7290660000,네오펙트,KOSDAQ,기술성장기업부,787,1,85,12.11,702,792,702,2799006,2138101752,60826018020,77288460,KSQ
1178,352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,4800,2,-145,-2.93,4945,4990,4780,77023,373456610,60661449600,12637802,KSQ
1179,260660,KR7260660006,알리코제약,KOSDAQ,중견기업부,3955,1,55,1.41,3905,4035,3900,102678,405548529,60618368055,15327021,KSQ
1180,450330,KR7450330006,하스,KOSDAQ,기술성장기업부,7360,1,490,7.13,6940,7360,6900,175073,1256341975,60255164480,8186843,KSQ
1181,314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,6950,1,110,1.61,6880,7000,6830,18736,129727190,60231208950,8666361,KSQ
1182,388610,KR7388610008,지에프씨생명과학,KOSDAQ,기술성장기업부,11410,2,-340,-2.89,11760,11990,11020,45948,527804390,60058919690,5263709,KSQ
1183,088340,KR7088340005,유라클,KOSDAQ,벤처기업부,13750,1,80,0.59,13560,14210,13560,60739,841215840,60010060000,4364368,KSQ
1184,045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,7000,2,-10,-0.14,7010,7070,6900,73426,513048590,59906280000,8558040,KSQ
1185,097800,KR7097800007,윈팩,KOSDAQ,중견기업부,437,1,7,1.63,430,467,430,1395161,621459113,59628750073,136450229,KSQ
1186,452200,KR7452200009,민테크,KOSDAQ,기술성장기업부,2510,1,15,0.6,2500,2550,2460,96839,241542330,59555523000,23727300,KSQ
1187,466410,KR7466410008,사이냅소프트,KOSDAQ,벤처기업부,11810,2,-100,-0.84,11910,11950,11710,18522,218822270,59487241630,5037023,KSQ
1188,100590,KR7100590009,머큐리,KOSDAQ,중견기업부,3750,1,30,0.81,3725,3910,3710,298669,1131813149,59362586250,15830023,KSQ
1189,053620,KR7053620001,태양,KOSDAQ,우량기업부,6900,1,10,0.15,6940,7000,6870,7261,50406840,59340000000,8600000,KSQ
1190,076610,KR7076610005,해성옵틱스,KOSDAQ,벤처기업부,1110,1,183,19.74,940,1182,939,20454549,22450978718,59024738400,53175440,KSQ
1191,078590,KR7078590007,휴림에이텍,KOSDAQ,벤처기업부,694,2,-27,-3.74,721,731,690,2340317,1650913508,58946226644,84936926,KSQ
1192,043340,KR7043340009,에쎈테크,KOSDAQ,중견기업부,619,1,31,5.27,600,635,553,3522338,2091446207,58805000000,95000000,KSQ
1193,321820,KR7321820003,아티스트컴퍼니,KOSDAQ,기술성장기업부,3735,1,35,0.95,3700,3740,3635,34518,126554521,58233789360,15591376,KSQ
1194,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,4915,2,-325,-6.2,5150,5330,4900,485724,2490588070,58229145280,11847232,KSQ
1195,361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,2025,2,-15,-0.74,2015,2050,2005,65838,133484355,58205164275,28743291,KSQ
1196,352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,2215,1,25,1.14,2245,2250,2170,31717,69487415,58203331285,26276899,KSQ
1197,052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,3255,1,85,2.68,3180,3460,3180,381007,1275458708,58143589770,17862854,KSQ
1198,099520,KR7099520009,DGI,KOSDAQ,관리종목(소속부없음),1284,0,0,0.0,0,0,0,0,0,58141862016,45281824,KSQ
1199,008370,KR7008370009,원풍,KOSDAQ,우량기업부,4845,1,5,0.1,4845,4850,4825,8678,42021340,58140000000,12000000,KSQ
1200,066130,KR7066130006,하츠,KOSDAQ,우량기업부,4535,1,50,1.11,4485,4550,4475,63429,286271160,58048000000,12800000,KSQ
1201,432430,KR7432430007,와이랩,KOSDAQ,기술성장기업부,3515,2,-15,-0.42,3540,3545,3500,30550,107703745,58026744800,16508320,KSQ
1202,114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,2900,2,-45,-1.53,2945,2980,2900,228088,668848552,58000000000,20000000,KSQ
1203,097780,KR7097780001,에코볼트,KOSDAQ,중견기업부,850,1,35,4.29,815,860,815,300470,251699488,57570787300,67730338,KSQ
1204,032960,KR7032960007,동일기연,KOSDAQ,중견기업부,16360,2,-40,-0.24,16490,16590,16020,12266,200410695,57564214200,3518595,KSQ
1205,245620,KR7245620000,EDGC,KOSDAQ,관리종목(소속부없음),415,0,0,0.0,0,0,0,0,0,57474989665,138493951,KSQ
